id,crop_year,district_id,grape_type_code,grape_type_name,variety_code,variety_name,avg_price_per_ton,total_tons,is_state_total
667,2016,12,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,604.08,659.4,False
668,2016,12,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,993.0,23.2,False
669,2016,12,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,372.1,18577.5,False
670,2016,12,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,540.26,509.6,False
671,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,176.71,11317.9,False
672,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,224.39,48032.9,False
673,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,400.0,5.1,False
674,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,100.0,62.3,False
675,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,190.0,61.4,False
676,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,165.48,69.6,False
677,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,215.38,99.5,False
678,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,175.0,15.9,False
679,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,200.0,14.0,False
680,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,300.0,59.0,False
681,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,175.0,360.3,False
682,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,100.0,41.6,False
683,2016,13,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,400.0,5.4,False
684,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,534.42,20.7,False
685,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,265.33,21996.6,False
686,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,376.74,84796.6,False
687,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,315.6,18088.4,False
688,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,260.54,254003.0,False
689,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1000.0,2.8,False
690,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,685.37,488.8,False
691,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1000.0,3.8,False
692,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,430.03,7168.3,False
693,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,450.09,664.9,False
694,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,283.42,109379.6,False
695,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,240.27,659.2,False
696,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,446.37,57489.0,False
697,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1000.0,1.8,False
698,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,509.72,634.2,False
699,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1000.0,0.4,False
700,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,277.72,436.3,False
701,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,307.99,7319.4,False
702,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,201.58,13754.4,False
703,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,400.0,2.7,False
704,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,408.98,86.3,False
705,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,353.03,92.5,False
706,2016,13,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,184.77,1808.0,False
707,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,667.65,5.1,False
708,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,271.55,1237.8,False
709,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,350.0,2627.1,False
710,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,308.62,41004.1,False
711,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,395.77,43.6,False
712,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,394.82,62498.5,False
713,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,293.31,10066.5,False
714,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,249.29,2461.9,False
715,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,386.13,982.8,False
716,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1000.0,1.5,False
717,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,325.3,435.7,False
718,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,302.7,24111.4,False
719,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,351.33,3334.6,False
720,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,576.71,73.0,False
721,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,346.14,35909.4,False
722,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,206.61,2354.4,False
723,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,512.69,241.0,False
724,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,465.19,144.0,False
725,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,448.38,484.1,False
726,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,486.77,902.0,False
727,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,424.21,9135.9,False
728,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,360.0,0.5,False
729,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,475.0,31.3,False
730,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,264.47,188104.0,False
731,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,294.82,40525.6,False
732,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,275.0,8.8,False
733,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,283.73,326.7,False
734,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,300.0,716.9,False
735,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,333.08,150.0,False
736,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,336.22,31928.3,False
737,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,475.0,293.3,False
738,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,319.63,6884.8,False
739,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,344.17,383.9,False
740,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,685.0,31.1,False
741,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,356.11,360.0,False
742,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1200.0,8.5,False
743,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,288.58,158110.3,False
744,2016,13,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,211.54,6886.3,False
745,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,189.43,1861.4,False
746,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,1386.6,False
747,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,1100.7,False
748,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,4058.3,False
749,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,201.4,False
750,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,812.8,False
751,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,354.9,False
752,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,10585.6,False
753,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,3.5,False
754,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,364.8,False
755,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,3368.1,False
756,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,23.6,False
757,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,256.1,False
758,2016,14,4,Raisin Grapes,0,Wtd. Avg. Base & Total Tons,150.0,12368.0,False
759,2016,14,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,290.33,29478.1,False
760,2016,14,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,259.43,33973.6,False
761,2016,14,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,304.63,10279.1,False
762,2016,14,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,258.16,32322.3,False
763,2016,14,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,381.23,27277.1,False
764,2016,14,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,397.15,2219.4,False
765,2016,14,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,198.82,1839.9,False
766,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,282.8,38.7,False
767,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,350.0,263.2,False
768,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,325.93,13784.1,False
769,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,350.0,1170.1,False
770,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,275.0,1291.7,False
771,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,297.64,13665.7,False
772,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,500.0,217.4,False
773,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,400.0,9020.0,False
774,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,263.72,44564.4,False
775,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,319.84,12147.5,False
776,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,285.0,444.1,False
777,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,367.5,937.5,False
778,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,294.68,33100.8,False
779,2016,14,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,160.0,282.5,False
780,2016,15,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1415.38,6.5,False
781,2016,15,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1200.0,2.5,False
782,2016,15,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1000.0,1.0,False
783,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1000.0,1.3,False
784,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,891.3,2.3,False
785,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,664.04,17.8,False
786,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1200.0,2.0,False
787,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,300.0,6.0,False
788,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1200.0,1.5,False
789,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1200.0,2.0,False
790,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1200.0,2.0,False
791,2016,15,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,611.99,106.8,False
792,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1882.83,8.3,False
793,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2165.22,34.5,False
794,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1765.58,71.7,False
795,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2200.0,0.9,False
796,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1350.0,2.9,False
797,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1923.33,9.0,False
798,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1233.0,6.6,False
799,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1600.0,4.3,False
800,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1847.3,97.9,False
801,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1200.0,1.6,False
802,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1000.0,2.0,False
803,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1000.0,1.2,False
804,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2200.0,21.2,False
805,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1790.0,1.0,False
806,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1614.91,57.9,False
807,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1664.85,43.2,False
808,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1371.87,49.3,False
809,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2000.0,3.9,False
810,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2128.69,48.1,False
811,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1454.55,51.8,False
812,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1418.99,20.7,False
813,2016,16,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1990.0,1.0,False
814,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1924.89,8.8,False
815,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2310.0,0.2,False
816,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1600.0,2.4,False
817,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2015.42,49.3,False
818,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1662.03,110.9,False
819,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1766.11,284.7,False
820,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,800.0,2.0,False
821,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1693.8,49.3,False
822,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1733.33,3.0,False
823,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2341.84,29.4,False
824,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1624.82,71.9,False
825,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1542.86,102.3,False
826,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1727.39,46.0,False
827,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1658.37,149.5,False
828,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1000.0,0.2,False
829,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2472.77,58.4,False
830,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1634.46,3.4,False
831,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1200.0,0.9,False
832,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1804.41,20.1,False
833,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1800.92,96.8,False
834,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1650.44,11.3,False
835,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1532.47,14.6,False
836,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1400.0,0.2,False
837,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1300.0,1.9,False
838,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1650.0,2.4,False
839,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1961.35,89.0,False
840,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1591.31,185.2,False
841,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1675.17,86.2,False
842,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2100.0,2.1,False
843,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2100.0,1.4,False
844,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1801.87,129.3,False
845,2016,16,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1000.0,0.8,False
846,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,713.81,791.3,False
847,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,621.68,45406.5,False
848,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,428.4,14109.9,False
849,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,576.25,61.4,False
850,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,800.0,7.6,False
851,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,568.78,5880.0,False
852,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1493.15,43.8,False
853,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,616.1,65.2,False
854,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,641.03,343.2,False
855,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,892.99,92.6,False
856,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,636.97,16612.2,False
857,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,524.98,11605.2,False
858,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,453.83,926.2,False
859,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,393.48,251.3,False
860,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1163.41,13.8,False
861,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,575.85,222.4,False
862,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,589.28,1794.9,False
863,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,538.61,6277.5,False
864,2016,17,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,581.62,92.4,False
865,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1452.41,16.6,False
866,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1353.88,23.2,False
867,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,754.55,91.2,False
868,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,800.79,2430.9,False
869,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1356.92,25.3,False
870,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2749.54,10.9,False
871,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1381.59,9.1,False
872,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,464.04,195.9,False
873,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1399.57,11.5,False
874,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,938.5,63.5,False
875,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1236.17,11.3,False
876,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,617.85,6739.4,False
877,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1337.13,17.1,False
878,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1411.43,22.3,False
879,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,836.88,8440.2,False
880,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,725.73,21256.3,False
881,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1329.95,21.2,False
882,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,673.97,632.4,False
883,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1280.46,65.9,False
884,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,987.03,204.9,False
885,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,783.22,401.4,False
886,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,321.49,3099.3,False
887,2016,17,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,401.14,83.2,False
888,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2500.0,1.1,False
889,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1578.93,15.9,False
890,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1331.31,17992.4,False
891,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1485.84,138.7,False
892,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1450.0,4.7,False
893,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1191.84,124.6,False
894,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1933.06,238.6,False
895,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2201.16,4.3,False
896,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2420.36,16.7,False
897,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1196.46,109.0,False
898,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1808.43,17.8,False
899,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,3800.0,1.1,False
900,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1385.79,85.5,False
901,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1723.16,362.3,False
902,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1859.03,45.4,False
903,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1344.96,2363.3,False
904,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1510.0,89.9,False
905,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1441.43,43.7,False
906,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1404.55,19.8,False
907,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1311.64,348.4,False
908,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2069.11,130.1,False
909,2017,1,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,2418.6,4.3,False
910,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1607.74,133.1,False
911,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3079.5,16.1,False
912,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2201.88,6649.3,False
913,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1382.3,967.8,False
914,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1900.0,2.1,False
915,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1654.42,28.3,False
916,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2476.19,14.7,False
917,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1558.92,66.1,False
918,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1549.62,78.7,False
919,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2011.45,437.9,False
920,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1812.99,60.5,False
921,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1346.96,3840.2,False
922,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1800.0,6.4,False
923,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1800.0,9.5,False
924,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3333.46,16.3,False
925,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1512.34,12.4,False
926,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1572.84,8.1,False
927,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1964.81,10.8,False
928,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2015.75,55.3,False
929,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1790.32,1641.3,False
930,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3268.22,3812.2,False
931,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1507.02,17.0,False
932,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1686.03,57.9,False
933,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1641.45,177.4,False
934,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1544.99,1390.9,False
935,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,3785.71,9.8,False
936,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1535.0,4.0,False
937,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1400.0,2.3,False
938,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1400.0,10.5,False
939,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,8785.71,2.8,False
940,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,1678.03,4817.4,False
941,2017,1,6,Wine Grapes (Red),0,Wtd. Avg. Base & Total Tons,2126.12,20.5,False
942,2017,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1900.0,2.2,False
943,2017,2,7,Wine Grapes (White),0,Wtd. Avg. Base & Total Tons,1297.76,1170.2,False
