id,crop_year,district_id,variety_code,grape_type_code,total_tons,avg_price_per_ton,source_url
e1a7a082f05a85e4,2000,3,0,6,48.7,1437.58,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,10978.8,2141.61,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
e1a7a082f05a85e4,2000,3,0,6,189.0,2292.54,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,16555.1,2158.93,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,1080.2,1734.9,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,6.8,585.29,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,54.5,1233.58,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,12.6,500.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,0.5,1600.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,2.5,1335.67,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,165.3,1440.04,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,70.7,1565.23,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,331.4,1736.39,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,0.6,2334.4,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,6429.7,1465.22,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,184.1,1624.34,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,2.2,1000.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,573.1,1705.88,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,167.2,2093.31,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,267.7,1626.66,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
0076c52939497b3c,2000,4,0,7,3.6,2000.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,149.7,1922.64,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,1754.9,2856.91,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,28944.4,3175.01,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,41.4,1490.22,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,124.8,2210.89,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,12.1,948.76,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,536.0,908.94,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,17.8,2544.3,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,186.6,2575.2,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,3.8,2386.84,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,19439.6,2484.06,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
df9cb68837c1cde4,2000,4,0,6,165.3,1436.0,https://www.nass.usda.gov/Statistics_by_State/California/Publications/Specialty_and_Other_Releases/Grapes/Crush/Final/2000/
