id,crop_year,district_id,variety_code,grape_type_code,brix_code,brix_value,wt_price_per_ton,tons_crushed,report_type
70743d5129980067,2022,4,6106,6,100.0,,1500.0,2.9,Final
70743d5129980067,2022,4,6106,6,100.0,,1864.0,2.9,Final
70743d5129980067,2022,4,6106,6,100.0,,2500.0,19.3,Final
70743d5129980067,2022,4,6106,6,100.0,,2955.75,0.6,Final
cfa80fdffd083418,2022,4,6106,6,18100.0,18.1,3000.0,10.5,Final
70743d5129980067,2022,4,6106,6,100.0,,3200.0,0.4,Final
d8d6ee2ae462efd2,2022,4,6106,6,25100.0,25.1,3200.0,4.0,Final
70743d5129980067,2022,4,6106,6,100.0,,3400.0,17.9,Final
70743d5129980067,2022,4,6106,6,100.0,,3401.79,5.1,Final
70743d5129980067,2022,4,6106,6,100.0,,3500.0,2.0,Final
fc20fef960297ce8,2022,4,6106,6,17000.0,17.0,3500.0,2.8,Final
70743d5129980067,2022,4,6106,6,100.0,,3600.0,15.6,Final
70743d5129980067,2022,4,6106,6,100.0,,3750.0,22.1,Final
70743d5129980067,2022,4,6106,6,100.0,,3800.0,28.4,Final
70743d5129980067,2022,4,6106,6,100.0,,3850.0,6.4,Final
70743d5129980067,2022,4,6106,6,100.0,,3878.59,6.9,Final
70743d5129980067,2022,4,6106,6,100.0,,3989.0,13.9,Final
70743d5129980067,2022,4,6106,6,100.0,,3990.7,58.6,Final
70743d5129980067,2022,4,6106,6,100.0,,3994.93,3.0,Final
70743d5129980067,2022,4,6106,6,100.0,,4000.0,210.9,Final
1a70aa346566ff50,2022,4,6106,6,21600.0,21.6,4000.0,0.5,Final
70743d5129980067,2022,4,6106,6,100.0,,4019.55,13.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4021.38,51.3,Final
70743d5129980067,2022,4,6106,6,100.0,,4039.67,5.8,Final
70743d5129980067,2022,4,6106,6,100.0,,4106.32,8.6,Final
70743d5129980067,2022,4,6106,6,100.0,,4120.9,30.8,Final
70743d5129980067,2022,4,6106,6,100.0,,4141.0,28.5,Final
658dbf1ea0e63191,2022,4,6106,6,52025.0,,4141.0,48.5,Final
e700fe228481f833,2022,4,6106,6,14400.0,14.4,4150.0,2.3,Final
70743d5129980067,2022,4,6106,6,100.0,,4166.0,2.0,Final
70743d5129980067,2022,4,6106,6,100.0,,4166.79,113.7,Final
3a339bb240a172b3,2022,4,6106,6,21500.0,21.5,4166.79,8.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4173.0,4.2,Final
ba4bad7c5b1e40e3,2022,4,6106,6,13600.0,13.6,4173.0,0.7,Final
70743d5129980067,2022,4,6106,6,100.0,,4173.3,6.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4176.64,13.8,Final
70743d5129980067,2022,4,6106,6,100.0,,4177.0,6.3,Final
70743d5129980067,2022,4,6106,6,100.0,,4180.0,4.0,Final
70743d5129980067,2022,4,6106,6,100.0,,4180.14,9.3,Final
70743d5129980067,2022,4,6106,6,100.0,,4186.0,13.7,Final
70743d5129980067,2022,4,6106,6,100.0,,4200.0,47.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4250.0,22.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4284.0,3.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4300.0,55.9,Final
70743d5129980067,2022,4,6106,6,100.0,,4305.0,13.4,Final
70743d5129980067,2022,4,6106,6,100.0,,4384.97,65.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4400.0,34.2,Final
70743d5129980067,2022,4,6106,6,100.0,,4423.0,34.0,Final
70743d5129980067,2022,4,6106,6,100.0,,4425.26,7.2,Final
70743d5129980067,2022,4,6106,6,100.0,,4437.0,2.5,Final
70743d5129980067,2022,4,6106,6,100.0,,4463.0,14.8,Final
70743d5129980067,2022,4,6106,6,100.0,,4500.0,54.9,Final
f1231a9046d4d01e,2022,4,6106,6,24800.0,24.8,4500.0,4.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4545.0,3.5,Final
70743d5129980067,2022,4,6106,6,100.0,,4565.0,10.8,Final
70743d5129980067,2022,4,6106,6,100.0,,4583.47,16.6,Final
70743d5129980067,2022,4,6106,6,100.0,,4590.63,22.5,Final
70743d5129980067,2022,4,6106,6,100.0,,4591.0,5.2,Final
70743d5129980067,2022,4,6106,6,100.0,,4594.0,11.0,Final
70743d5129980067,2022,4,6106,6,100.0,,4594.3,8.7,Final
70743d5129980067,2022,4,6106,6,100.0,,4600.0,10.3,Final
70743d5129980067,2022,4,6106,6,100.0,,4615.0,10.7,Final
70743d5129980067,2022,4,6106,6,100.0,,4635.0,27.7,Final
70743d5129980067,2022,4,6106,6,100.0,,4700.0,10.0,Final
70743d5129980067,2022,4,6106,6,100.0,,4738.0,3.8,Final
70743d5129980067,2022,4,6106,6,100.0,,4794.0,4.1,Final
70743d5129980067,2022,4,6106,6,100.0,,4800.0,4.2,Final
70743d5129980067,2022,4,6106,6,100.0,,4876.0,13.2,Final
70743d5129980067,2022,4,6106,6,100.0,,5000.0,115.7,Final
70743d5129980067,2022,4,6106,6,100.0,,5040.0,9.3,Final
70743d5129980067,2022,4,6106,6,100.0,,5216.63,3.2,Final
f3ed33df01ed9a53,2022,4,6106,6,17600.0,17.6,5300.0,9.0,Final
70743d5129980067,2022,4,6106,6,100.0,,5442.97,6.6,Final
70743d5129980067,2022,4,6106,6,100.0,,5500.0,50.1,Final
70743d5129980067,2022,4,6106,6,100.0,,5627.0,9.7,Final
70743d5129980067,2022,4,6106,6,100.0,,5630.81,2.6,Final
70743d5129980067,2022,4,6106,6,100.0,,5663.21,3.0,Final
70743d5129980067,2022,4,6106,6,100.0,,5799.0,30.3,Final
70743d5129980067,2022,4,6106,6,100.0,,6000.0,3.9,Final
70743d5129980067,2022,4,6106,6,100.0,,6190.0,4.6,Final
70743d5129980067,2022,4,6106,6,100.0,,6334.5,5.9,Final
70743d5129980067,2022,4,6106,6,100.0,,6405.0,5.9,Final
70743d5129980067,2022,4,6106,6,100.0,,6500.0,4.6,Final
70743d5129980067,2022,4,6106,6,100.0,,6720.0,1.9,Final
8a51d2ac25c0c0b3,2022,4,6106,6,20800.0,20.8,6756.54,1.5,Final
8a51d2ac25c0c0b3,2022,4,6106,6,20800.0,20.8,7000.0,2.0,Final
e17e8d3ab28b5b92,2022,4,6106,6,3200.0,3.2,8395.68,8.8,Final
70743d5129980067,2022,4,6106,6,100.0,,9725.0,1.7,Final
70743d5129980067,2022,4,6106,6,100.0,,10000.0,10.0,Final
70743d5129980067,2022,4,6106,6,100.0,,14150.0,3.3,Final
70743d5129980067,2022,4,6106,6,100.0,,14570.0,3.6,Final
70743d5129980067,2022,4,6106,6,100.0,,22500.0,4.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,1000.0,0.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,1200.0,0.6,Final
b0701bc192098b19,2022,4,6112,6,100.0,,1987.94,107.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,1995.0,103.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2000.0,14.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2062.59,188.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2082.49,47.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2100.0,170.7,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2150.0,26.2,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2194.5,86.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2195.56,35.6,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2200.0,97.3,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2250.0,65.4,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2263.41,14.3,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2264.06,24.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2264.35,179.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2264.54,51.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2300.0,118.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2302.82,39.2,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2321.72,31.4,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2350.23,55.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2362.5,252.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2362.78,19.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2400.0,121.7,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2412.03,20.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2415.0,24.3,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2417.73,56.3,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2437.0,2.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2460.94,22.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2500.0,81.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2520.0,116.6,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2525.0,431.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2572.5,28.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2579.69,2.3,Final
be521fb022721825,2022,4,6112,6,11100.0,11.1,2579.69,3.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2582.21,7.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2600.0,53.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2609.09,16.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2615.99,11.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2625.0,4.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2636.7,23.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2637.0,3.7,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2650.0,6.2,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2677.5,104.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2700.0,27.3,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2743.79,47.2,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2773.17,23.2,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2777.82,148.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2784.78,27.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2800.0,96.9,Final
b1608581bbc448fa,2022,4,6112,6,17400.0,17.4,2800.0,5.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2812.5,3.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2850.0,2.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,2900.0,26.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3000.0,151.7,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3100.0,17.6,Final
4d6f081875d32b9d,2022,4,6112,6,24300.0,24.3,3100.0,8.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3164.04,9.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3200.0,88.2,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3250.0,21.8,Final
7666f4fdc8de000b,2022,4,6112,6,9300.0,9.3,3250.0,0.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3300.0,24.9,Final
a3d4f4e8b545aee4,2022,4,6112,6,13800.0,13.8,3300.0,2.4,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3400.0,0.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3450.0,67.6,Final
b6fa1fe561428c7e,2022,4,6112,6,20800.0,20.8,3450.0,2.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3500.0,172.0,Final
f38f8ef599000353,2022,4,6112,6,7800.0,7.8,3500.0,16.6,Final
b1608581bbc448fa,2022,4,6112,6,17400.0,17.4,3500.0,2.3,Final
98f0aa250e1c7021,2022,4,6112,6,21000.0,21.0,3500.0,15.7,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3600.0,115.4,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3624.0,10.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3670.0,6.6,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3700.0,8.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3750.0,21.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3800.0,1.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,3900.0,2.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,4000.0,18.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,4492.0,5.7,Final
b0701bc192098b19,2022,4,6112,6,100.0,,4500.0,23.7,Final
b6fa1fe561428c7e,2022,4,6112,6,20800.0,20.8,4800.0,5.1,Final
32320b93bdd5c8a7,2022,4,6112,6,17000.0,17.0,4850.0,2.6,Final
b6fa1fe561428c7e,2022,4,6112,6,20800.0,20.8,4850.0,5.0,Final
b0701bc192098b19,2022,4,6112,6,100.0,,5000.0,7.7,Final
7685db14dc4542c0,2022,4,6112,6,21800.0,21.8,5000.0,1.4,Final
b0701bc192098b19,2022,4,6112,6,100.0,,5072.5,1.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,5250.0,11.9,Final
b0701bc192098b19,2022,4,6112,6,100.0,,5402.25,13.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,5500.0,20.6,Final
b0701bc192098b19,2022,4,6112,6,100.0,,5775.0,0.5,Final
b0701bc192098b19,2022,4,6112,6,100.0,,6000.0,2.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,6434.0,40.2,Final
b0701bc192098b19,2022,4,6112,6,100.0,,6434.22,7.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,6500.0,2.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,7000.0,28.1,Final
b0701bc192098b19,2022,4,6112,6,100.0,,7165.25,4.2,Final
b0701bc192098b19,2022,4,6112,6,100.0,,7500.0,67.4,Final
b0701bc192098b19,2022,4,6112,6,100.0,,7818.41,8.8,Final
b0701bc192098b19,2022,4,6112,6,100.0,,8500.0,12.8,Final
720ade3ac9172cbd,2022,4,6021,6,100.0,,4168.0,4.9,Final
720ade3ac9172cbd,2022,4,6021,6,100.0,,4168.84,5.0,Final
720ade3ac9172cbd,2022,4,6021,6,100.0,,4169.0,6.6,Final
720ade3ac9172cbd,2022,4,6021,6,100.0,,5000.0,1.1,Final
70bdc3fff45b4471,2022,4,6118,6,100.0,,3800.0,0.3,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4000.0,1.7,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4162.0,5.1,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4200.0,1.5,Final
0ced16b68d8278f5,2022,4,6127,6,13600.0,13.6,4240.92,5.7,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4241.0,2.3,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4302.49,23.5,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4500.0,10.0,Final
66f695dae3c8bfba,2022,4,6127,6,25100.0,25.1,4500.0,0.1,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4794.0,1.4,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4800.0,6.1,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4976.0,1.1,Final
a080526b0bde4170,2022,4,6127,6,100.0,,4976.44,46.1,Final
a080526b0bde4170,2022,4,6127,6,100.0,,5000.0,9.3,Final
a080526b0bde4170,2022,4,6127,6,100.0,,5065.0,6.0,Final
a080526b0bde4170,2022,4,6127,6,100.0,,5453.0,5.6,Final
a080526b0bde4170,2022,4,6127,6,100.0,,6000.0,7.4,Final
a080526b0bde4170,2022,4,6127,6,100.0,,6500.0,4.3,Final
fb4db79fa61ca2ef,2022,4,6127,6,28100.0,28.1,6500.0,4.4,Final
a080526b0bde4170,2022,4,6127,6,100.0,,6552.0,1.1,Final
55ea05d63ba07e0c,2022,4,6127,6,67982.0,,6800.0,2.0,Final
a080526b0bde4170,2022,4,6127,6,100.0,,7000.0,10.4,Final
a080526b0bde4170,2022,4,6127,6,100.0,,8263.82,2.5,Final
a080526b0bde4170,2022,4,6127,6,100.0,,15000.0,5.5,Final
43eba20e73b613ba,2022,4,6133,6,100.0,,6000.0,2.6,Final
2cb43fe0971473c4,2022,4,6035,6,100.0,,2500.0,6.6,Final
d0c091db437f5683,2022,4,6035,6,21800.0,21.8,2500.0,1.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,1200.0,1.1,Final
322ba469d521ab25,2022,4,6163,6,100.0,,1500.0,2.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,1800.0,1.4,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3000.0,7.8,Final
ad2d8ceb9c574fa0,2022,4,6163,6,17100.0,17.1,3000.0,1.9,Final
967dcdc02dcf72c1,2022,4,6163,6,17400.0,17.4,3000.0,4.8,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3200.0,0.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3250.0,3.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3494.18,18.0,Final
71a87182842feae0,2022,4,6163,6,21600.0,21.6,3500.0,3.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3616.0,1.6,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3659.95,7.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3699.72,49.5,Final
20788c44727c6579,2022,4,6163,6,24500.0,24.5,3700.0,3.0,Final
a9666c34ca6cded1,2022,4,6163,6,17800.0,17.8,3750.0,4.3,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3800.0,1.4,Final
20788c44727c6579,2022,4,6163,6,24500.0,24.5,3800.0,0.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3847.19,15.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3900.0,1.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3977.82,10.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,3992.71,5.0,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4000.0,33.5,Final
b804093b5f7c59df,2022,4,6163,6,3200.0,3.2,4000.0,10.8,Final
fd9e47a7e7f83229,2022,4,6163,6,17200.0,17.2,4000.0,1.5,Final
3a9a96b928325414,2022,4,6163,6,20800.0,20.8,4000.0,2.3,Final
ce5e03da9998cccc,2022,4,6163,6,21000.0,21.0,4000.0,3.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4043.04,54.1,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4082.92,8.7,Final
dcfab443a0431caf,2022,4,6163,6,25100.0,25.1,4086.25,6.1,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4100.0,48.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4200.0,13.6,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4211.75,18.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4250.0,20.1,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4251.14,10.0,Final
d16675b843fcd463,2022,4,6163,6,17300.0,17.3,4252.0,2.0,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4269.35,4.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4270.85,13.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4273.12,1.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4274.0,7.8,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4274.66,16.1,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4275.0,7.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4280.0,5.3,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4294.45,32.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4300.0,1.4,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4305.0,27.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4315.0,29.3,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4350.0,5.1,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4400.0,112.9,Final
fd9e47a7e7f83229,2022,4,6163,6,17200.0,17.2,4494.87,3.6,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4500.0,31.9,Final
2c31ba52e2a26c71,2022,4,6163,6,11600.0,11.6,4500.0,3.4,Final
d16675b843fcd463,2022,4,6163,6,17300.0,17.3,4500.0,0.8,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4542.55,42.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4600.0,2.0,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4635.0,38.8,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4636.0,2.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4637.14,0.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4676.25,10.3,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4700.0,10.4,Final
349a13f51f0f79fe,2022,4,6163,6,13600.0,13.6,4700.0,8.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4723.89,10.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4725.0,1.1,Final
21a06232cc8f52e4,2022,4,6163,6,24800.0,24.8,4725.0,4.4,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4750.0,2.8,Final
322ba469d521ab25,2022,4,6163,6,100.0,,4849.87,2.3,Final
92f007d21e9bd5c2,2022,4,6163,6,13100.0,13.1,4900.0,0.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5000.0,22.3,Final
fd9e47a7e7f83229,2022,4,6163,6,17200.0,17.2,5000.0,1.1,Final
43b8d0910e59fcd8,2022,4,6163,6,67982.0,,5000.0,6.0,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5250.0,2.8,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5315.81,1.0,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5500.0,4.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5555.0,7.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5600.0,19.3,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5663.21,10.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5680.23,2.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5739.0,3.3,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5871.83,9.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,5920.0,8.5,Final
322ba469d521ab25,2022,4,6163,6,100.0,,6000.0,11.2,Final
92f007d21e9bd5c2,2022,4,6163,6,13100.0,13.1,6000.0,4.7,Final
322ba469d521ab25,2022,4,6163,6,100.0,,6012.93,2.0,Final
3a9a96b928325414,2022,4,6163,6,20800.0,20.8,6167.0,7.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,6300.0,4.8,Final
47255d42093ac371,2022,4,6163,6,25400.0,25.4,6406.28,1.0,Final
322ba469d521ab25,2022,4,6163,6,100.0,,6500.0,9.0,Final
322ba469d521ab25,2022,4,6163,6,100.0,,6546.99,4.2,Final
322ba469d521ab25,2022,4,6163,6,100.0,,6552.0,1.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,6900.0,3.1,Final
322ba469d521ab25,2022,4,6163,6,100.0,,7280.0,3.3,Final
322ba469d521ab25,2022,4,6163,6,100.0,,7384.12,3.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,8000.0,12.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,8088.0,1.3,Final
322ba469d521ab25,2022,4,6163,6,100.0,,8288.68,6.0,Final
322ba469d521ab25,2022,4,6163,6,100.0,,10000.0,7.8,Final
322ba469d521ab25,2022,4,6163,6,100.0,,12000.0,4.9,Final
322ba469d521ab25,2022,4,6163,6,100.0,,14000.0,3.4,Final
322ba469d521ab25,2022,4,6163,6,100.0,,17500.0,0.7,Final
42eb92dee0882ff5,2022,4,6136,6,100.0,,3500.0,3.2,Final
95842860733963c7,2022,4,6176,6,100.0,,3900.0,4.2,Final
95842860733963c7,2022,4,6176,6,100.0,,4169.36,1.0,Final
95842860733963c7,2022,4,6176,6,100.0,,4171.16,0.2,Final
95842860733963c7,2022,4,6176,6,100.0,,4197.13,3.2,Final
95842860733963c7,2022,4,6176,6,100.0,,4300.0,3.4,Final
95842860733963c7,2022,4,6176,6,100.0,,4400.0,1.1,Final
95842860733963c7,2022,4,6176,6,100.0,,4588.0,6.1,Final
95842860733963c7,2022,4,6176,6,100.0,,4600.0,4.3,Final
236cf634d5e830cb,2022,4,6176,6,25400.0,25.4,4963.68,4.7,Final
95842860733963c7,2022,4,6176,6,100.0,,5150.0,3.9,Final
53c5f9daa03a3737,2022,4,6176,6,29125.0,29.125,5200.0,8.3,Final
95842860733963c7,2022,4,6176,6,100.0,,5250.0,21.5,Final
95842860733963c7,2022,4,6176,6,100.0,,5500.0,1.3,Final
95842860733963c7,2022,4,6176,6,100.0,,6000.0,2.7,Final
a9852e3c41d5a28e,2022,4,6165,6,100.0,,6000.0,1.8,Final
1b6a29a2693bb041,2022,4,6008,6,100.0,,6000.0,6.7,Final
b8ce1928498f5d31,2022,4,6186,6,100.0,,6000.0,0.9,Final
7782bd78798e4aa3,2022,4,6052,6,10900.0,10.9,1000.0,1.9,Final
0609fbe88f507097,2022,4,6052,6,100.0,,2408.83,16.0,Final
0609fbe88f507097,2022,4,6052,6,100.0,,2500.0,14.2,Final
0609fbe88f507097,2022,4,6052,6,100.0,,2600.0,0.9,Final
0609fbe88f507097,2022,4,6052,6,100.0,,2700.0,5.2,Final
68b80f7e67e89bda,2022,4,6052,6,14100.0,14.1,3450.0,0.7,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,500.0,2.6,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,1500.0,8.4,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,1800.0,2.2,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,2500.0,0.8,Final
a3ee5c7b12c144ab,2022,4,6154,6,17800.0,17.8,2580.0,3.1,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,2675.0,5.0,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3000.0,1.6,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3200.0,26.3,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3500.0,87.9,Final
fd5bd0d95139d4f8,2022,4,6154,6,21000.0,21.0,3500.0,0.6,Final
43b65bed58f60ade,2022,4,6154,6,25100.0,25.1,3500.0,3.8,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3600.0,23.6,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3718.11,5.4,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3750.0,25.6,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3772.65,1.5,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3800.0,6.9,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3850.0,5.2,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3927.66,15.5,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3974.87,29.4,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,3990.0,33.3,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,4000.0,42.8,Final
53559e68342caa47,2022,4,6154,6,13100.0,13.1,4000.0,1.0,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,4013.87,2.0,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,4089.75,111.3,Final
7c9a7a2e15874aa1,2022,4,6154,6,100.0,,4100.0,7.4,Final
